id,height,face,torso,left_shin,left_shin2,right_shin,shoulder,left_arm,right_arm,var1,var2,var3,var4
2ee9ee,471.6387929,31.33905515,143.6011197,98.64689841,128.8278975,100.8446483,102.4601274,85.41772224,88.53811372,4,55,93,12
2eec46,619.8429938,66.48552024,213.874392,133.0004523,185.9446533,133.2644227,130.9992069,116.1146922,116.8977514,5,57,96,12
2eecaa,619.5530093,66.56539704,213.8826822,132.7960228,186.351246,133.1224477,130.8588638,116.1887325,117.0083554,1,58,99,12
2eed0e,619.3475509,66.65014233,213.9535568,132.6608493,187.4997394,132.9789003,130.7219821,116.3067645,117.063637,3,55,97,12
2eed72,619.209854,66.7421096,214.0260333,132.5950547,189.0116195,132.8999249,130.646295,116.4024377,117.0627777,3,55,98,12
2eedd6,619.2648829,66.82921748,214.164514,132.6616726,190.0465737,132.8248625,130.633476,116.4759436,117.0018724,1,57,95,12
2ef02e,759.3623801,57.02650036,259.6577995,155.8543057,229.9511703,148.7201547,163.265106,124.6597305,122.2992143,3,59,94,11
2ef092,759.7094705,56.60020301,259.1720193,156.2794122,229.59491,149.3974843,163.2566437,126.0707849,122.7266111,5,57,93,11
2ef0f6,760.1979397,56.18488043,258.5473107,156.8400866,229.3429942,150.2117852,163.31333,126.8662592,123.340275,4,58,93,11
2ef15a,760.3077701,55.78491344,257.8584521,157.3312762,229.3537978,150.9587849,163.367672,127.6675148,124.3365582,1,55,97,11
2ef1be,759.9646667,55.38436826,257.244092,157.8880664,229.5594025,151.7063905,163.2841882,128.6598874,125.811242,3,57,94,11
2ef416,768.5452207,83.53592405,288.2880676,147.4734383,192.8390503,156.8175159,187.1490385,143.4927762,141.5954466,4,57,98,10
2ef47a,769.6367474,83.48671999,288.6434566,147.4931135,192.8527402,156.2848824,187.2854334,143.4011051,140.0416288,1,55,94,10
2ef4de,770.4143084,83.43575011,288.5105652,147.6094698,192.8621314,156.0247984,187.4278149,143.4756055,137.9443236,1,60,98,10
2ef542,771.0122157,83.36467755,288.093616,147.7327465,193.1344955,155.9670689,187.7050519,143.2162379,135.557559,5,58,95,10
2ef5a6,771.1749503,83.28741514,287.4084521,147.6314069,193.6123112,155.8402176,187.993529,143.1046501,133.0728294,1,60,99,10
2ef7fe,824.5499564,88.88310802,293.1222506,184.2150001,193.8513487,167.3091853,180.6318037,137.2643765,153.7903664,5,60,94,10
2ef862,825.8326637,88.87972617,293.1267078,184.3025247,193.7976094,168.9142205,180.5628165,136.9903184,153.308705,4,60,93,10
2ef8c6,826.9904377,88.93030547,293.0699643,184.3313567,193.6159661,170.3968969,180.4984589,136.6954653,152.636461,4,58,95,10
2ef92a,827.6588644,88.55555482,292.6767242,184.4546528,193.505217,171.5528754,180.376263,136.4759356,151.7550075,3,58,97,10
2ef98e,827.8805725,87.92829749,291.8720817,184.4895251,193.327342,172.5090588,180.1918142,136.5467688,150.6277107,1,60,94,10
2efbe6,477.3307216,38.49166373,160.2231963,110.5715165,164.4073629,105.4074419,100.0426534,66.49487264,68.74907146,5,57,93,12
2efc4a,477.8399647,38.53293688,159.8145076,110.7143525,164.2154893,105.6073024,99.98327712,66.36482914,69.3665115,3,59,98,12
2efcae,478.4440673,38.5567601,159.4775514,110.8571831,163.976907,105.8736499,99.92305569,66.16963193,69.91072448,3,56,96,12
2efd12,479.0620454,38.58767397,159.2768436,111.000131,163.8322678,106.0092854,99.92610043,65.97477811,70.37786141,2,58,96,12
2efd76,479.5497939,38.6377954,159.2810445,111.2074569,163.7361433,106.0775206,99.86541152,65.91267803,70.58131713,4,57,99,12
2effce,753.194921,70.9341951,259.6602251,168.4715647,187.2827633,170.6147114,151.0951413,115.1966108,132.9445523,3,55,99,12
2f0032,753.3637205,71.08453698,260.4725551,168.6107349,188.0293587,170.8235503,151.1490705,115.1211273,132.8986581,3,55,94,12
2f0096,753.2784999,71.2008574,261.0867545,168.6793641,188.8528297,170.9666797,151.1353516,115.2246019,132.9026617,3,56,95,12
2f00fa,752.8647255,71.31872388,261.5682597,168.6806843,189.3491311,170.9044345,151.0644608,115.3395195,132.861378,1,57,97,12
2f015e,752.2909458,71.43066266,261.9193543,168.6790777,189.6800189,170.9060571,151.0529294,115.3670484,132.7266598,2,57,94,12
2f03b6,1003.213326,18.09089695,399.9133865,177.0556527,290.2532767,185.1465384,255.445623,194.5633823,180.1616514,2,58,97,12
2f041a,1002.381094,18.09089695,399.7762003,177.1882594,290.2521757,184.740642,254.827623,194.7608138,180.3027883,1,56,99,12
2f047e,1001.485717,18.09089695,399.6398952,177.3238758,290.2555364,184.3316538,254.2090674,194.6938338,180.4395843,3,57,99,12
2f04e2,1000.559444,18.09089695,399.6380376,177.5237922,290.2562694,183.7702873,253.655023,194.2859294,180.7134781,1,58,99,12
2f0546,1000.110679,18.09089695,399.6374968,177.922931,290.03414,183.2809864,253.0983785,193.6729375,181.2557162,4,59,93,12
2f079e,865.3928579,80.01673414,311.9978671,207.6064128,215.13118,212.3070312,157.819934,124.016123,129.1649769,1,56,97,11
2f0802,865.3611186,79.901202,311.6529039,208.1571448,215.1267517,212.3077281,157.6143303,124.0504421,128.9415407,1,60,99,11
2f0866,865.6979637,79.78533715,311.3096859,208.7760282,215.1211299,212.4464575,157.4739643,124.14492,128.5526064,4,56,96,11
2f08ca,866.0672495,79.67295633,310.8314865,209.3942904,215.1187057,212.5170337,157.3336318,124.2521827,128.1870339,3,55,96,12
2f092e,866.7637486,79.56561745,310.355189,210.0109599,215.1153786,212.593416,157.3249544,124.5720825,127.8458643,2,57,96,10
2f0b86,615.6632401,31.14466679,234.9645117,117.9077714,181.1952803,108.3780219,146.6651676,104.832105,113.7867076,2,55,95,12
2f0bea,615.209718,33.63157696,234.4085537,117.5666084,180.5424949,108.6580891,146.6608709,104.9864449,113.5199645,4,56,94,12
2f0c4e,615.0255504,34.81581248,233.9892305,117.1765974,179.4926047,109.0786541,146.658791,105.1442652,113.2004743,2,56,95,12
2f0cb2,614.8248571,35.97429065,233.7046464,116.8484102,178.4222722,109.4936822,146.6594145,105.4281192,112.686288,3,59,93,12
2f0d16,614.6104294,36.03546697,233.5474887,116.6026369,177.4349472,109.7677142,146.6592949,105.678588,112.2160231,4,57,98,12
2f0f6e,656.3707738,57.26634823,230.6479035,143.6260136,170.9510145,141.1630748,139.3059162,30.88225754,116.3281701,5,59,94,11
2f0fd2,657.0985354,57.32969377,230.8500644,143.7633971,170.8269363,141.5096829,139.508589,29.95970464,116.4950069,5,60,99,11
2f1036,657.926941,57.36878032,231.2527124,143.8323129,170.770109,141.7200031,139.8454155,29.16249244,116.391798,5,58,96,11
2f109a,658.6992591,57.41745796,231.6596214,143.901405,170.9779316,141.7301916,140.2513372,28.39006542,116.2819173,2,57,98,11
2f10fe,659.5239022,57.49005969,232.2010952,143.9744963,170.6698747,141.6701324,140.5913156,27.47519003,116.2241512,3,57,99,11
2f1356,1115.126124,50.14295889,450.7026642,197.0909639,303.5839358,231.879671,239.5228517,168.3276889,235.4076562,4,60,98,10
2f13ba,1114.1059,50.14295889,450.6717109,196.6585478,303.6333112,230.8201332,239.6463955,168.5827166,234.5705546,5,58,98,10
2f141e,1112.708164,50.14295889,450.6978786,196.362919,303.6461404,229.421749,239.6900535,168.8317308,233.5664044,3,59,94,10
2f1482,1111.409667,50.14295889,450.5810646,196.2054415,303.6455688,228.01832,239.8595302,168.949935,232.6750907,2,59,94,12
2f14e6,1110.279907,50.14295889,450.3710727,196.1019963,303.7689574,226.6073313,240.301313,168.9300085,231.7911878,2,59,97,11
2f173e,612.7117847,56.5761981,163.5015036,141.9532829,235.7019176,141.5999484,142.9812204,104.6940378,114.9375576,2,55,93,12
2f17a2,612.167602,54.64696969,162.9945285,141.123071,235.1339883,141.462485,143.5225702,104.9751303,114.5448026,4,55,99,12
2f1806,611.5269159,52.66122493,162.6197941,140.2898911,234.4227589,141.2580224,144.089515,105.3383655,114.1376011,2,55,99,12
2f186a,610.9408648,50.6716028,162.2459167,139.4575115,233.8317078,141.0511712,144.6207509,105.767961,113.6244107,5,55,96,12
2f18ce,610.4521428,48.67528971,161.6727536,138.6242918,233.5793838,140.8628668,145.1045711,106.1881266,113.0457602,2,55,97,12
2f1b26,565.4136029,12.18881417,163.6336967,149.5349661,228.6331322,138.517593,113.2216639,80.98520731,72.12217347,1,57,97,12
2f1b8a,563.567162,12.32174888,164.1310655,148.426245,228.5801217,137.2653324,113.0121863,83.2193501,73.96934564,3,60,95,12
2f1bee,561.2702244,12.29629896,164.7695752,147.1095102,228.6528317,135.8074556,112.7412957,85.25592599,75.64497799,5,57,98,12
2f1c52,558.3324768,12.32334593,165.3467618,145.4563981,228.8794773,134.4797919,112.4041798,87.15597811,77.30454095,5,58,95,11
2f1cb6,555.569783,12.17928751,165.932994,143.5971308,229.10265,133.2160393,112.277863,88.68964475,78.81454148,4,58,93,11
2f1f0e,525.234741,38.98976416,134.7894969,148.0479157,164.9966136,139.8872449,105.5794114,52.33297773,49.77783288,2,60,97,11
2f1f72,525.5358432,39.04287922,134.7245274,148.3880621,164.9940593,140.1721969,105.5092154,52.32292567,49.993236,2,55,96,11
2f1fd6,525.8285591,39.10467267,134.779658,148.6594118,164.9960874,140.3203533,105.4426564,52.27143086,50.34249513,3,56,95,11
2f203a,526.4195178,39.16557241,134.8999058,148.8632239,165.0023272,140.6006132,105.4452125,52.33896413,50.75329431,1,59,93,11
2f209e,527.034084,39.22043169,134.8861074,148.9984699,165.011636,140.9429055,105.516485,52.37895769,51.27438613,5,60,97,11
2f22f6,901.6268528,12.62290005,278.6509606,199.3393085,166.131065,203.2767786,206.0573479,158.1282535,162.5394388,3,58,93,12
2f235a,901.3610455,12.62290005,278.6654786,199.2945628,166.0696748,203.2023899,205.8102772,157.9982313,162.9682079,4,57,98,12
2f23be,901.4065802,12.62290005,278.8105685,199.1769957,165.8716409,202.9895769,205.7059423,157.7889263,163.3992387,5,55,99,12
2f2422,901.9524679,12.62290005,279.153644,199.1849891,165.9044904,202.8495944,205.7386423,157.6338025,163.768143,3,56,94,12
2f2486,903.2720921,12.62290005,279.6297215,199.3262901,166.0578395,202.9222746,206.0512112,157.2589544,164.1430603,4,57,99,12
2f26de,668.3233971,55.81409555,235.3540999,167.3959833,224.2635082,158.267725,125.8048895,115.050076,133.6807925,5,57,96,12
2f2742,668.5279492,55.83469904,235.0867123,167.1636248,224.1626699,158.3349099,126.2090543,114.903095,133.5169531,5,56,95,12
2f27a6,669.133125,55.77031518,234.7483794,166.9966724,223.9818502,158.3394264,126.7433806,114.8100982,132.8440911,5,57,93,12
2f280a,669.7727356,55.67021676,234.3378262,166.7017252,223.7028542,158.206708,127.2728473,114.6488178,131.8042123,1,59,97,12
2f286e,670.1103448,55.58219449,233.9253877,166.2688029,223.7385432,157.9348496,127.7297069,114.394398,130.553006,1,57,95,12
2f2ac6,900.7570321,21.05870027,441.5199641,197.2429921,253.2491789,222.1788711,154.205175,199.4059839,-1,1,59,98,13
2f2b2a,901.9338881,21.05870027,439.9192519,198.3974775,253.5377977,223.1087914,154.896512,198.6646559,139.7556944,1,58,94,10
2f2b8e,902.3483822,21.05870027,438.1240745,199.4349944,253.6830431,223.8960693,155.4477612,197.8720399,140.0738416,5,59,96,10
2f2bf2,902.61176,21.05870027,436.1388633,200.4302403,253.7659954,224.639341,155.9874667,197.3268423,140.1374515,1,59,95,10
2f2c56,902.0193274,21.05870027,434.1646536,201.2774657,253.6741396,225.2638139,155.7945844,196.7625028,140.0465717,2,60,96,13
2f2eae,463.9250727,38.12035028,141.9680196,114.2837349,106.0216318,116.0377785,85.08609258,37.11263008,73.67428702,2,59,94,11
2f2f12,465.8161174,38.09504577,142.0380012,115.1040101,106.0184088,116.94317,85.35522308,33.11441111,73.48444881,1,55,95,11
2f2f76,467.1857468,38.05858943,142.0463979,115.5890692,106.013888,117.5722431,85.68877375,30.5799495,73.16151434,1,58,95,11
2f2fda,468.372818,38.02678902,142.1906042,115.9401741,106.0105427,117.9988428,86.02617941,29.37730393,72.6867208,5,59,97,11
2f303e,469.5173114,37.98332887,142.6100388,116.2869638,106.0054352,118.2194654,86.36145889,29.33768668,72.1530863,1,58,99,11
2f3296,844.9592812,92.92198834,295.8045627,171.7338022,207.8034559,159.357403,195.87506,142.4379009,151.385895,4,59,98,11
2f32fa,845.1564681,93.14486333,295.996172,171.9394298,207.7521582,159.5056987,195.946352,142.5798583,151.4593296,5,57,93,11
2f335e,845.106889,93.32145494,296.1904264,172.1500712,207.5850446,159.5872464,195.9543208,142.5885696,151.5892817,1,60,97,11
2f33c2,845.157186,93.46389685,296.3893355,172.3612169,207.5958925,159.8017279,195.962208,142.5967494,151.716957,5,57,95,11
2f3426,845.3546065,93.59119738,296.5860284,172.5693724,207.6027255,160.2150406,195.9714328,142.6033205,151.7082504,2,59,96,11
2f367e,457.4668665,43.83947218,126.9668222,128.6563758,132.076821,107.5134334,87.74238514,64.36292669,41.22841359,1,57,98,11
2f36e2,457.1685844,43.97017566,127.1326042,128.9072533,132.122507,107.3686435,87.61621187,64.52524551,41.53344053,1,57,99,11
2f3746,456.732338,44.05200514,127.4361758,129.3269632,132.1511103,107.2346022,87.42599302,64.63597111,41.90177167,5,59,97,11
2f37aa,456.3999538,44.08155874,127.6626917,129.5311455,132.0783539,107.3068014,87.23549112,64.74915803,42.48725974,4,55,93,12
2f380e,456.1942159,44.08360598,127.8755724,129.5175728,131.803471,107.6557283,87.10836066,64.91381416,43.0599267,3,60,95,11
2f3a66,592.7510721,20.55344031,164.7273313,185.8180685,230.700197,120.7901205,120.7920898,98.12557849,86.85297161,1,55,95,12
2f3aca,592.1439322,19.83609376,164.158369,185.658354,230.1706286,120.5901674,120.7305776,98.22947945,86.88064322,4,60,95,12
2f3b2e,591.5669237,19.19868163,163.6520268,185.4467061,229.5109421,120.4835214,120.6005393,98.22197244,86.96680795,2,55,93,12
2f3b92,591.0695066,18.58830069,163.3520066,185.2781132,228.8100653,120.4755601,120.4579894,98.08545432,87.08846759,2,55,93,12
2f3bf6,590.3985798,18.3183151,163.1988516,185.0090388,228.4621919,120.3760347,120.3639586,97.801367,87.15469165,2,57,95,12
2f3e4e,821.1324134,52.30992548,297.0853709,184.9834302,205.2459071,181.2950647,180.3335383,150.7934785,164.1710424,3,58,96,12
2f3eb2,819.5088568,52.86192013,297.011384,184.4469348,205.491337,181.0196537,180.3069768,150.6521329,163.9341321,1,56,97,10
2f3f16,818.0680744,53.57285389,296.8647524,184.1109627,205.7595431,180.9486641,180.2173438,150.5459977,163.5809911,3,56,93,10
2f3f7a,816.9002481,54.02054153,296.5836144,183.9075678,205.9179081,181.0146096,180.1264707,150.6215563,163.2547169,2,56,95,10
2f3fde,816.1937898,54.68254351,296.3053228,183.7703481,205.8821116,181.2171124,180.0929913,150.7457488,162.9020492,1,59,97,12
2f4236,537.1574967,49.64170498,184.9441641,125.2173101,179.6175586,123.6721714,111.2440619,80.94633468,96.210898,3,59,95,12
2f429a,537.6787871,49.77196002,185.1602692,125.0801702,179.3288492,123.4189396,111.5152965,81.09815521,96.0271451,3,56,95,12
2f42fe,537.9019495,49.90261571,185.3754777,124.8823328,179.0699447,123.1658003,111.6571227,81.24561891,95.76561563,1,57,96,12
2f4362,537.9357656,49.98209667,185.72475,124.6898695,178.7592321,122.9237315,111.7965348,81.45717685,95.49836769,1,60,96,12
2f43c6,537.9678573,49.90537878,186.210499,124.4910155,178.7684951,122.7389183,112.066854,81.87104184,95.16293145,3,55,96,12
2f461e,557.6487132,55.84541372,196.1361916,120.3533878,149.3156917,114.5518462,127.336102,92.26321977,95.1842502,3,56,99,11
2f4682,557.511666,55.84002657,196.3699481,120.3937774,147.9942642,114.6600081,127.1622198,93.13218654,94.13800787,2,59,95,11
2f46e6,557.0686468,55.79929293,196.6099722,120.433911,146.6085268,114.778601,127.0680145,93.87777212,92.3250667,1,55,97,11
2f474a,556.7419127,55.73455522,196.9276881,120.4108004,144.7767461,114.9045309,127.0849574,94.58344644,89.93211592,2,58,96,11
2f47ae,556.3737105,54.37109731,197.3643012,120.3982791,143.2021325,114.9702025,127.070568,95.26054492,87.54194574,2,56,98,11
2f4a06,684.8737415,55.65207978,268.9458663,150.7954806,248.668915,145.8124444,136.8065196,123.4444681,118.4858624,1,60,97,11
2f4a6a,685.0294319,55.65006211,268.8094032,150.8681205,249.2079995,145.8154815,136.9398211,123.6749954,118.4871748,1,56,93,11
2f4ace,685.0335158,55.54118876,268.6066008,150.9411003,249.8338301,145.8862076,136.9414703,124.0648421,118.5178381,3,60,93,11
2f4b32,685.196301,55.34815246,268.3418424,151.0799886,250.5943793,145.958074,136.9413655,124.4195493,118.5789529,2,59,93,11
2f4b96,685.5817123,55.13528793,268.1460342,151.2836838,251.4302741,146.0310278,136.9385857,124.6808526,118.5476489,1,56,96,11
2f4dee,1109.313556,33.63821264,462.8329179,174.2750208,309.1834565,181.0473626,273.309181,127.8256047,109.5018467,4,60,95,10
2f4e52,1108.417193,33.63821264,462.8297096,174.2952785,308.7860721,180.9130103,272.9623848,127.87691,109.1723015,3,55,95,10
2f4eb6,1107.349294,33.63821264,462.8940127,174.241067,308.3422031,180.7099948,272.6194303,127.9708145,108.9337741,5,58,97,10
2f4f1a,1106.037939,33.63821264,462.8930167,174.0396854,308.7311241,180.5807543,272.2789589,127.966173,108.6930774,5,59,94,10
2f4f7e,1104.48867,33.63821264,462.7564454,173.5611446,309.368408,180.3978746,272.0083479,127.8626965,108.4956532,4,56,97,10
2f51d6,742.820257,68.44651074,251.1181476,177.6563571,229.3264169,178.1425081,154.0341602,131.7648752,124.5603299,5,56,93,11
2f523a,741.9855669,68.44395386,250.9383852,177.4574528,229.3220172,178.0089608,153.7753503,131.9549925,124.832116,2,57,99,11
2f529e,741.2222879,68.42198924,250.8326764,177.3944172,229.3121092,177.808757,153.4460955,132.0408793,125.2019913,5,60,94,11
2f5302,740.6480506,68.41347724,250.8020304,177.2606281,229.2009513,177.6074021,153.1912513,132.0072248,125.6604241,5,58,96,11
2f5366,740.2595713,68.41250642,250.8461097,177.1914349,229.1214517,177.337012,153.0683294,131.8879666,126.1737297,5,58,94,11
2f55be,660.7842589,22.4125035,178.89973,173.2404067,200.0126137,161.8927629,130.9662324,101.5253422,90.08766674,3,58,93,12
2f5622,660.0758545,21.50623207,178.6925426,173.615253,199.8370773,161.1684327,130.6879132,103.9977246,93.13576294,1,55,94,12
2f5686,659.667435,20.86295394,178.4867794,173.9369371,199.5161444,160.6430368,130.4794462,106.3725173,96.26488311,5,60,94,12
2f56ea,659.8054314,20.13088358,177.9408082,174.3369635,199.3220501,160.6534498,130.4761353,108.4880675,99.35604755,5,60,97,12
2f574e,660.3059309,19.63287282,176.9124441,174.8797124,199.4342764,161.2076539,130.7446426,110.2866467,101.8132043,5,56,98,12
2f59a6,932.1826904,6.845125908,375.0449487,186.7697365,224.705451,196.688792,204.2573893,200.6006445,180.8615171,3,56,98,10
2f5a0a,932.3721792,6.845125908,375.3275588,186.8483074,224.418766,196.8192169,203.9268202,200.9524231,179.0417202,2,56,94,10
2f5a6e,932.4276937,6.845125908,375.4750043,186.7852703,224.1019508,196.8202661,204.0138281,201.3562833,177.2125795,3,60,95,10
2f5ad2,932.2824703,6.845125908,375.4836274,186.5832031,223.9892791,196.7539238,204.1635529,201.6562371,177.047867,5,58,99,10
2f5b36,932.271698,6.845125908,375.5530978,186.4482539,223.9152865,196.6872885,204.4582153,201.8080024,176.7252824,4,58,94,10
2f5d8e,696.6550727,78.46575632,253.568161,139.6274662,172.2973929,138.264703,171.9741159,139.2696795,141.9956061,1,57,96,12
2f5df2,695.7994616,78.42570004,253.2254979,138.5386628,172.1806413,138.5930216,171.9729443,139.0092304,141.4829839,2,56,98,12
2f5e56,694.4399511,77.90463471,252.9511393,137.0489962,172.3455889,138.840313,171.9068431,138.7985256,141.0914711,3,59,96,12
2f5eba,692.6239702,77.33213102,252.6028027,134.6154225,172.6221185,139.0532218,171.9071458,138.6016671,140.7599064,1,55,94,12
2f5f1e,690.2958549,76.8380027,252.3161202,131.3565074,172.8669552,138.9628303,171.9745627,138.2599992,140.4475764,3,60,94,12
2f6176,618.0315402,65.85318184,228.6978953,138.7028468,166.5727422,134.8417198,133.2129374,110.5013907,122.291624,3,57,96,12
2f61da,617.56189,65.83380782,228.5900173,138.3535593,166.5758098,134.1523762,133.0762556,110.5409999,122.1699199,5,59,98,12
2f623e,617.4615936,65.78832246,228.4009516,138.0008412,166.5816418,133.5501191,132.8722873,110.6019961,122.0286734,3,60,95,12
2f62a2,617.6518897,65.72046551,228.2709096,137.787392,166.5256947,132.968176,132.7342449,110.7408284,121.9144146,4,57,94,12
2f6306,617.7032823,65.64442571,228.0750625,137.6496508,166.4379598,132.3420265,132.4666222,110.7918162,121.5365653,2,58,99,12
2f655e,942.8316666,56.48699034,395.24358,193.7269511,341.8023858,187.8791845,191.2728969,144.409218,179.3174485,3,55,95,12
2f65c2,948.7776379,56.48699034,398.224061,193.8143392,342.3891011,188.1672035,193.871698,145.4705824,183.6513159,2,59,98,10
2f6626,955.001189,56.48699034,400.1911299,194.360469,343.1357856,188.4650621,196.2175371,146.7874676,187.1900214,1,55,98,10
2f668a,959.455721,56.48699034,401.2182606,195.086295,343.9901766,188.7062668,197.9406365,148.6981426,187.6576067,1,57,95,10
2f66ee,962.0757938,56.48699034,401.8149554,195.9598184,344.5644414,189.0749241,198.9828568,150.8399339,185.1599779,2,58,95,12
2f6946,586.3836241,44.31058684,200.7338626,130.8030883,190.8676213,125.7957665,121.348312,82.88484679,91.21060462,5,59,97,11
2f69aa,586.9273751,44.29714651,200.9932825,131.0256204,190.325752,125.797321,121.3530402,82.61130621,90.6554141,2,57,99,11
2f6a0e,587.4813267,44.26261837,201.2602183,131.1106138,189.6958847,125.7901757,121.3570877,82.5394236,90.33009391,2,56,99,11
2f6a72,588.075616,44.20968225,201.4657763,131.1311795,189.1685183,125.7740984,121.3615934,82.7101197,90.35124043,3,58,96,11
2f6ad6,588.846384,44.14406676,201.6735933,131.2157882,188.8196232,125.7417009,121.3689117,83.11730775,90.57321071,2,58,98,11
2f6d2e,959.3543944,69.67387899,404.8138871,171.1718811,290.5094135,198.1124913,206.6265008,142.5091645,179.3506159,2,56,93,13
2f6d92,959.1660818,69.67387899,404.8137563,171.239265,290.3118653,197.8457105,206.687001,142.3435611,179.223332,2,58,93,13
2f6df6,959.1313432,69.67387899,405.0461224,171.3720942,290.0957257,197.6473179,206.7303933,142.1462273,179.1009385,1,55,93,13
2f6e5a,959.2532053,69.67387899,405.6557448,171.5712735,289.9658486,197.4512727,206.7140184,141.9184112,178.9957185,3,59,97,10
2f6ebe,959.5364862,69.67387899,406.5277106,171.9689335,289.8771198,197.2572068,206.5292551,141.7035318,178.9756311,2,59,96,10
2f7116,567.8480052,14.08409706,215.995425,134.1006273,126.3925125,125.6617993,109.8837758,104.4938099,103.4180179,4,56,94,11
2f717a,568.4260714,14.08546849,216.1377204,134.0198952,126.8696502,125.4687025,110.0905113,104.5127261,103.5194059,4,57,93,11
2f71de,569.2048784,14.09477374,216.3496003,134.0060841,127.5809681,125.2777894,110.2953704,104.458846,103.6152351,4,57,93,11
2f7242,570.182688,14.06654415,216.6902324,133.9249879,128.0116965,125.0905795,110.5647802,104.3319582,103.6461905,2,56,97,11
2f72a6,571.2122631,14.07205954,217.0932745,133.781773,128.4555728,124.9041447,110.8987051,104.1324947,103.6773856,1,55,97,11
2f74fe,634.5618656,28.50214916,214.5725982,149.8472612,215.0430229,145.6126013,122.8893853,100.2867571,84.35118044,2,58,98,12
2f7562,634.2048594,28.50214916,214.364432,149.7852501,215.318273,145.8022012,122.892692,99.73358912,84.32640344,1,58,95,12
2f75c6,633.735904,28.50214916,214.1617975,149.7234187,215.6704619,145.8665783,122.9616081,99.26473245,84.39243013,3,57,94,12
2f762a,633.3249536,28.50214916,213.9609499,149.5968835,215.8960115,145.9330494,123.0960528,98.77205947,84.48217661,5,55,96,12
2f768e,633.0891762,28.50214916,213.689966,149.5334729,216.0547947,145.9366882,123.2970867,98.25645879,84.51361299,5,57,98,12
2f78e6,778.0523559,54.04178403,191.3679697,234.612189,295.6638576,223.7739975,137.9525382,108.0349326,131.1797153,4,56,96,10
2f794a,778.5843725,54.01210975,191.4286484,234.3399173,295.703367,224.1483448,137.9587684,107.6494252,130.9775435,5,55,98,10
2f79ae,779.261367,54.00991742,191.4258819,234.5470488,295.7504573,224.5157883,137.965612,107.4101528,130.5450935,1,57,94,10
2f7a12,780.3084845,54.05495307,191.4939943,235.1629345,296.0066157,224.8156007,138.1071718,107.3164748,130.1702693,1,60,97,10
2f7a76,781.4882524,54.11958568,191.5654999,235.9819542,296.2124277,225.047891,138.3250521,107.4213608,129.9216244,4,57,96,10
2f7cce,263.4738606,,87.35109364,62.47920186,92.58193645,64.60818595,48.16190063,36.80428127,40.19188586,2,58,98,11
2f7d32,263.8581186,,87.24334213,62.73624002,92.64646614,64.82668768,48.26353654,36.69943434,40.22394221,4,59,96,11
2f7d96,264.3260969,,87.15723352,63.03584391,92.71804942,65.06547051,48.38970067,36.58688906,40.23969491,3,60,95,11
2f7dfa,264.784711,,87.07214043,63.37794909,92.76175809,65.30253817,48.51691807,36.52221785,40.25550726,1,57,98,11
2f7e5e,265.2157182,,87.00843046,63.74116057,92.83577419,65.4752265,48.64588882,36.48633294,40.27198805,3,59,94,11
2f80b6,1030.016213,52.40942527,363.0574429,209.9234883,257.8730333,189.0846834,247.9709184,144.7457367,176.2103459,5,56,98,11
2f811a,1028.791637,52.40942527,362.1218691,209.6919749,258.3444903,188.8162492,247.4120764,145.9640174,178.7015903,5,57,96,11
2f817e,1027.384101,52.40942527,360.9799086,209.9468464,258.6774831,188.3993039,246.8288846,148.0626755,181.1598392,2,58,94,11
2f81e2,1025.936985,52.40942527,359.4241207,210.5538922,258.9941417,187.9173008,246.2461183,151.3792784,183.3145117,1,56,93,11
2f8246,1024.735676,52.40942527,357.6560891,211.0990263,259.1490514,187.6497215,245.8204661,155.5604615,185.3659168,3,60,99,11
2f849e,521.6108337,23.31023425,138.8263471,119.3635786,193.343005,120.2716134,115.7316247,75.21297343,87.30209537,1,57,97,11
2f8502,521.0406343,19.72506875,139.2232459,118.4478054,193.2328946,118.8129723,116.62398,75.17034247,87.18019581,3,60,94,11
2f8566,519.4288476,18.58731338,137.4821193,117.7828768,193.9644389,117.4183671,117.4656746,75.32118797,87.10541915,3,57,93,11
2f85ca,518.5036164,18.81364559,136.0238179,116.9828593,194.5831795,116.0756394,118.5179705,77.50499095,88.19854674,4,60,99,11
2f862e,518.3855683,17.97267123,135.2547515,116.2466413,194.8388526,114.741665,119.7332442,79.71832497,89.29141237,2,56,93,11
2f8886,560.2379867,50.51769327,217.7220046,124.9080305,157.9711452,122.4875886,105.5794697,94.79065615,92.56225699,2,55,97,11
2f88ea,560.2614501,49.22792926,217.7856215,124.6345063,157.4854375,122.2924674,105.7433817,95.49196719,92.62037688,1,60,95,11
2f894e,560.4361329,46.86450529,217.5112831,124.491658,157.0269853,122.1598832,106.0374129,95.86068436,92.55956615,1,55,96,12
2f89b2,560.9266074,44.51076695,216.9610609,124.5516721,156.9250841,122.0218562,106.458681,96.12285964,92.73972092,2,59,93,11
2f8a16,561.6889946,42.13651186,216.1927873,124.7461822,156.6318176,121.8168511,107.0148306,96.12518061,92.5672857,5,60,93,12
2f8c6e,524.6874243,41.73078847,174.1552402,118.3511825,152.3097711,120.8777017,111.8101463,81.70011005,88.26357035,4,60,95,12
2f8cd2,524.6119082,41.6805518,174.1486909,118.3503597,152.3054174,120.8760245,111.7388024,81.61069589,88.41525945,5,60,97,12
